,Common_Name,Scientific_Name,Tree_Height,Aboveground_Biomass,Live_Crown_Leaves,Tree_Branches,Tree_Bark,Tree_Stem,DBH,Crown_Diameter,Total_Aboveground_Carbon,Foliage_Biomass,Foliage_Leaves,Wood_Density
2861,Birch,Betula pendula,22.4994634668291,1242.15364910197,206.24498904217,984.765268606134,286.227710619569,955.925938482396,43.53689488197,4.23532762730278,621.076824550983,171.326693173032,736.07165387366,0.67
2862,Pine,Pinus sylvestris,23.2531384904663,220.758066675626,466.57625909429,349.668602109887,59.6606714650989,161.097395210527,51.3771053376694,3.65811958011802,110.379033337813,145.906855084468,925.194980076049,0.45
2863,Spruce,Picea abies,26.5083388171528,397.009662142955,368.860480219591,688.052833755501,328.701556436718,68.3081057062373,70.7056463788802,3.94440015904607,198.504831071477,193.208085701335,233.101685112342,0.43
2864,Fir,Abies alba,32.3460170930093,435.746117960662,155.656734141521,396.27264579758,158.850403800607,276.895714160055,63.3437823482138,7.58530646957629,217.873058980331,41.6914090281352,411.801846697927,0.42
2865,Beech,Fagus sylvatica,22.5415484859402,397.602748894133,268.085170870181,255.540023418143,357.922996208072,39.679752686061,40.3750303734154,5.40881820137238,198.801374447066,144.72478605574,574.373057531193,0.67
2866,Cherry,Prunus avium,22.6718040326491,1038.47480863333,138.057918830309,624.472712888382,43.4336329251528,995.041175708175,58.4008529760416,3.24340092764079,519.237404316664,157.293334247079,160.879944765475,0.72
2867,Cherry,Prunus avium,20.802805307479,1655.58732238133,125.160870146938,855.935638549272,285.48158723861,1370.10573514272,52.104716512029,6.67922576661084,827.793661190663,79.8255599942058,722.567548998632,0.72
2868,Cedar,Cedrus libani,20.540612900981,134.873487963341,56.3899015635252,232.116002507973,428.956288583577,-294.082800620236,46.5993639893407,5.43648115920345,67.4367439816706,77.1609493577853,501.092324766796,0.56
2869,Pine,Pinus sylvestris,38.0127788692477,290.036102221347,440.737765335944,399.408929119818,131.788608655334,158.247493566014,72.5120446886681,8.37334878162591,145.018051110674,171.304673487321,447.997475764714,0.45
2870,Cherry,Prunus avium,29.8312530029018,1461.79410412442,120.634684234392,715.276509569958,238.397960104048,1223.39614402037,62.2973031304684,7.834321363208,730.89705206221,181.058173337951,411.993843049277,0.72
2871,Hemlock,Tsuga canadensis,41.805849070364,1635.76129958965,38.8981539499946,548.423853248823,105.073410011828,1530.68788957782,96.4070543272955,11.9202868084995,817.880649794824,158.587600523606,352.691519598011,0.45
2872,Ash,Fraxinus excelsior,25.0304634070162,1327.38501699641,365.870510423556,886.826827574987,188.961311578751,1138.42370541766,61.1911734083813,5.89495971156318,663.692508498207,44.7012086305767,303.446528571658,0.67
2873,Pine,Pinus sylvestris,20.4596464773767,1073.52056088857,450.401628161781,298.619983089156,490.162792690098,583.357768198475,43.0911641735644,5.97572735611721,536.760280444287,182.478461933788,611.664716247469,0.45
2874,Spruce,Picea abies,43.9592787774324,1613.11090639792,185.414514015429,204.925776680466,274.712639637291,1338.39826676063,75.2777485730152,10.4733876779537,806.555453198962,98.1620104168542,807.690003374591,0.43
2875,Cherry,Prunus avium,21.1001790212497,447.75859778747,108.741410418879,332.18249004567,430.512034408748,17.2465633787215,54.3061965659163,9.15055195608766,223.879298893735,27.5344451586716,449.315094656777,0.72
2876,Locust,Robinia pseudoacacia,26.2294997283784,1186.70718625654,441.056799292564,400.85982993478,347.189579382539,839.517606873997,49.3884252740391,7.63947030624904,593.353593128268,160.855487785302,611.724714678712,0.69
2877,Cedar,Cedrus libani,23.6579656603816,199.255149951205,199.756680903956,282.687221327797,140.949530825019,58.3056191261858,52.0971053676414,5.13470107872869,99.6275749756023,69.2701070359908,107.260780245997,0.56
2878,Cypress,Cupressus sempervirens,30.0262808152625,1681.93353214301,289.677613563836,159.766716114245,162.541266009212,1519.3922661338,40.3906576511722,3.61212550559881,840.966766071506,118.667492538225,912.514271575492,0.47
2879,Locust,Robinia pseudoacacia,20.7581108509983,1267.20044140238,156.678809137084,319.090033590328,451.231251917779,815.969189484604,50.4791319548643,7.30380537341811,633.600220701192,45.3873556130566,59.0506330947392,0.69
2880,Ash,Fraxinus excelsior,43.5756526940554,1847.85908779595,33.6042397748679,356.943611078896,238.469430357218,1609.38965743873,85.8483071614771,5.02976498164048,923.929543897975,190.63024136005,691.408292262349,0.67
2881,Larch,Larix decidua,30.9456166440361,1261.54932016507,457.649416299537,630.155964498408,289.843720644712,971.705599520355,44.9467488928812,11.0608387028115,630.774660082534,127.782923602499,978.481291478965,0.59
2882,Maple,Acer saccharum,29.8421024899235,976.880267472006,214.691701310221,812.847664975561,238.860816285014,738.019451186992,41.0607583331076,5.1826166331035,488.440133736003,155.005093030632,826.603462488856,0.71
2883,Yew,Taxus baccata,23.9835293621047,1743.09640727006,48.4963260428049,301.595156465191,52.2539769113064,1690.84243035875,41.5730597799277,10.0105435316784,871.548203635029,89.6838692878373,368.930641771294,0.64
2884,Willow,Salix alba,27.284762042624,1897.23417451605,251.879265150055,300.470075616613,307.653677910566,1589.58049660549,62.3781238073864,5.31976704379883,948.617087258026,84.123431914486,415.274139284156,0.47
2885,Willow,Salix alba,23.5486556427233,408.027763315476,474.229432966094,172.030280088075,265.98265234381,142.045110971667,48.4480630689179,7.49794258711536,204.013881657738,10.3218770050444,476.319946313743,0.47
2886,Walnut,Juglans regia,25.6882296250971,897.809998854063,26.0298980912194,657.156369369477,438.579488806427,459.230510047637,51.1384447909017,4.93830574994414,448.904999427032,157.77385215275,827.563799254131,0.61
2887,Fir,Abies alba,22.9893912310062,635.881918505765,332.498415797018,630.693287041504,316.251534558833,319.630383946933,42.3087374485789,3.14176880875826,317.940959252883,194.358648597263,234.058277588338,0.42
2888,Beech,Fagus sylvatica,20.0377692886638,449.905376136303,449.266849912237,988.239971268922,64.2246577516198,385.680718384683,49.31910685195,6.15851221243274,224.952688068151,112.059507956728,459.232339612208,0.67
2889,Yew,Taxus baccata,31.3862005210789,1548.61309092958,158.078051812481,830.827695643529,218.862022124231,1329.75106880534,65.8584029753169,12.0972931927198,774.306545464788,147.063245694153,205.589945206884,0.64
2890,Cedar,Cedrus libani,27.7292440992114,1098.61525080632,171.512425581459,810.043579165358,77.7961247414351,1020.81912606489,53.5474132715144,5.74694456784939,549.307625403162,127.851223836187,382.827995228581,0.56
2891,Redwood,Sequoia sempervirens,25.7465012693642,1803.13206817955,490.981161771342,512.405868456699,52.6480437070131,1750.48402447253,48.1009320962821,4.89275430317078,901.566034089774,123.889465669636,377.060384303331,0.48
2892,Willow,Salix alba,28.3881863578583,1730.67946059164,66.5440164878964,709.665485052392,331.546306535602,1399.13315405603,56.7804442041379,4.27974197541755,865.339730295818,14.4056576839648,555.95280744601,0.47
2893,Poplar,Populus tremula,33.0822437859507,125.99442396313,264.973759553395,985.667575080879,494.791051857173,-368.796627894044,64.3190520131404,8.81620967073512,62.9972119815648,164.496133199427,877.045407996047,0.42
2894,Magnolia,Magnolia grandiflora,29.2310928285381,1103.93057512119,428.958671630826,697.215639590286,311.08059220016,792.849982921034,56.6635886238719,6.90256804895107,551.965287560597,74.0879762428813,261.013676668517,0.6
2895,Fir,Abies alba,23.2662712663587,1786.47300675511,51.1865103011951,680.378842540085,181.435113996267,1605.03789275885,50.211832393815,4.95105374354582,893.236503377557,45.6349606323056,787.758943845984,0.42
2896,Walnut,Juglans regia,25.7394079421275,404.780207714066,271.399645323399,890.788228344172,20.4185324534774,384.361675260589,60.2600171001598,5.08455233999967,202.390103857033,140.964679454919,657.395308907144,0.61
2897,Cedar,Cedrus libani,34.0480422949076,817.925764038227,496.712133376859,842.915036925115,427.418590001762,390.507174036466,55.2917179156216,7.797722767317,408.962882019114,177.826139195822,538.115940324496,0.56
2898,Cherry,Prunus avium,23.6736615667334,901.034688367508,388.190480538178,771.798731409945,308.411463536322,592.623224831186,47.3867875597567,5.75126060814773,450.517344183754,174.274100193288,687.191940960474,0.72
2899,Beech,Fagus sylvatica,34.8528704327182,1701.32771194912,194.128736148123,268.810465885326,91.4120101183653,1609.91570183076,77.4499546004239,6.22753967928161,850.663855974562,171.148364760447,334.725436673034,0.67
2900,Cedar,Cedrus libani,28.5564945769165,1201.02704630699,112.500881275628,890.393041924108,154.333483912051,1046.69356239494,41.7983265233356,10.1807870586202,600.513523153495,24.6796357748099,62.6693984377198,0.56
2901,Walnut,Juglans regia,36.0266368420348,1725.30285317916,159.64562862413,363.086865702644,179.385022297502,1545.91783088166,69.2132023628749,9.66609855999172,862.651426589582,82.4075937899761,181.498813070357,0.61
2902,Maple,Acer saccharum,36.8869932196898,301.155995065346,460.91569788754,123.017864103895,65.2093195915222,235.946675473824,69.8418093609901,13.9517546675032,150.577997532673,101.307734709699,677.594746253453,0.71
2903,Poplar,Populus tremula,28.5768899080818,1535.17435982358,186.824483380187,620.137827668805,436.834854446352,1098.33950537723,76.122711490767,4.93867902628251,767.587179911789,143.695385954343,618.294411955867,0.42
2904,Cypress,Cupressus sempervirens,25.5728253105003,884.22306352295,24.3640737631358,451.284731051419,58.3111580088735,825.911905514076,43.4675479267562,3.49134696162462,442.111531761475,71.7526031658053,376.675010717008,0.47
2905,Walnut,Juglans regia,22.2695155343069,1108.1527660368,274.774009527173,738.042156002484,425.807843580842,682.344922455959,45.0953147476746,3.63308677285508,554.076383018401,103.738768936601,255.968986521475,0.61
2906,Cherry,Prunus avium,20.6099266817357,1854.67144567519,224.00475774426,91.6991899604909,180.885313227773,1673.78613244742,55.5479443371805,3.0984650452224,927.335722837597,69.5001018187031,572.284235816915,0.72
2907,Locust,Robinia pseudoacacia,41.854102359112,456.007686001249,219.4105297653,78.9957496337593,419.3006047979,36.7070812033489,69.2705582942163,6.47295395388326,228.003843000624,137.808224968612,89.3785766558722,0.69
2908,Willow,Salix alba,31.3605906884014,398.697507590987,314.004112221301,937.332258559763,355.948095880449,42.749411710538,62.0209389172137,8.37064276789777,199.348753795493,189.903769257944,645.145596680231,0.47
2909,Maple,Acer saccharum,31.6766222768923,414.164742804132,150.036491057836,713.339575321879,157.868440710008,256.296302094124,64.6517759594616,4.78718240200547,207.082371402066,174.097943326924,136.227652535308,0.71
2910,Magnolia,Magnolia grandiflora,29.9677379395484,437.070032116026,492.621543211862,657.199007773306,295.140903964639,141.929128151387,56.9822435999651,13.0121669751795,218.535016058013,124.740353107918,96.4253558428027,0.6
2911,Willow,Salix alba,28.5779352254869,1534.12992961239,408.783353383187,850.341041968204,116.875277869403,1417.25465174299,52.5664255198452,10.5649019063962,767.064964806195,139.393851407804,719.012177339755,0.47
2912,Cypress,Cupressus sempervirens,27.3996587744631,737.728392682038,27.5863060122356,112.661091831978,258.976858071983,478.751534610055,46.1573312415086,8.52185754552384,368.864196341019,137.561002208386,561.538715497591,0.47
2913,Pine,Pinus sylvestris,26.5842729913775,1625.26653229725,309.959255889989,475.399106845725,144.236125908792,1481.03040638845,41.7115293071103,6.28565196924238,812.633266148623,104.287695281673,763.793834205717,0.45
2914,Locust,Robinia pseudoacacia,23.7906487521173,1070.91709603556,47.4500126903877,731.35801901808,147.293655090034,923.623440945521,48.1846302131715,4.52219715737351,535.458548017778,90.6483839615248,370.40576832369,0.69
2915,Spruce,Picea abies,38.4977472380859,554.294209461659,313.163487033453,651.210646796972,277.173470184207,277.120739277452,47.5189037750816,19.7725869209246,277.14710473083,11.3372215558775,995.049615600146,0.43
2916,Birch,Betula pendula,27.5341097045349,1730.86134882178,247.168072424829,593.802825559396,188.654128350317,1542.20722047146,44.6105673275745,9.52703877729596,865.430674410891,80.920410794206,882.249674585182,0.67
2917,Poplar,Populus tremula,29.8119372486175,794.048190652393,497.80380145181,934.46352846222,397.827073000371,396.221117652021,48.1484844215915,6.00509889871953,397.024095326196,111.683601972181,748.509289254434,0.42
2918,Spruce,Picea abies,21.6981649126154,372.396969841793,52.365066818893,784.749748930335,317.050125971437,55.3468438703567,62.2765279908431,8.70343502554343,186.198484920897,156.112507549115,974.955006630626,0.43
2919,Birch,Betula pendula,32.1200054937109,509.022708516568,217.409113575704,676.037702313624,454.049956761301,54.9727517552674,63.9770070735222,8.61493110716826,254.511354258284,89.7881778259762,90.1253635180183,0.67
2920,Yew,Taxus baccata,31.8180907344125,1658.45791290049,369.354396108538,152.691598399542,444.400074705482,1214.057838195,64.4249925203529,4.93132512027871,829.228956450243,35.6067220517434,512.276285258122,0.64
2921,Ash,Fraxinus excelsior,33.3117648108003,298.341276915744,197.824957619887,820.625579461921,421.358022615314,-123.01674569957,60.4580853464835,7.21129257636604,149.170638457872,118.51771477377,742.400089348666,0.67
2922,Birch,Betula pendula,28.4444460669782,1884.65283699334,400.596136252861,377.404765132815,296.399911306798,1588.25292568654,52.6974794428012,8.57015563204594,942.326418496668,175.210825905669,553.431390924379,0.67
2923,Magnolia,Magnolia grandiflora,22.2131881718366,689.3404512899,496.524592007045,677.023708960041,74.7279928997159,614.612458390184,41.4001502919641,4.08994380044958,344.67022564495,79.1720248688944,269.511264213361,0.6
2924,Beech,Fagus sylvatica,30.2281480997672,1696.50741815567,298.964642642532,176.252244063653,155.930878520012,1540.57653963566,50.9251938786147,5.15408710232746,848.253709077835,32.7320560347289,554.615115642082,0.67
2925,Spruce,Picea abies,29.3053035923251,1242.19960158225,128.771380896214,148.376816837117,123.968997523189,1118.23060405906,51.0898279896292,7.45583991935355,621.099800791126,169.638758276124,189.085902401712,0.43
2926,Yew,Taxus baccata,21.7241425724807,1246.54276878573,450.103346405085,180.076610215474,153.497860692441,1093.04490809329,50.7079977683186,6.81919228568008,623.271384392865,95.0161892431788,596.940926613752,0.64
2927,Poplar,Populus tremula,29.8150118016078,1016.47303216159,162.003803809639,578.250114026014,186.808485798538,829.664546363056,62.8663774315364,4.45313671376846,508.236516080797,28.8021119846962,679.906317126006,0.42
2928,Larch,Larix decidua,30.1599220154435,1472.18087494839,458.763364427723,630.400794523302,194.934573844075,1277.24630110431,47.2227334092061,5.2769599963116,736.090437474195,92.1195000456646,920.499212213326,0.59
2929,Cherry,Prunus avium,32.7308987656861,738.086401415057,420.341242519207,296.538732899353,377.6341708377,360.452230577357,79.9336863161156,13.1763353894765,369.043200707529,48.4535182267427,449.642009730451,0.72
2930,Cypress,Cupressus sempervirens,32.0026188013298,1351.27222537994,159.08186067827,453.075624525081,309.701575450599,1041.57064992934,42.2201737870673,10.5846571225703,675.636112689972,102.618558539543,366.016300267074,0.47
2931,Beech,Fagus sylvatica,26.2931208003022,489.161971863359,188.121560334694,576.692836510483,222.743375152349,266.41859671101,51.2870087514896,7.71646870388219,244.58098593168,113.387685753405,874.694361281581,0.67
2932,Magnolia,Magnolia grandiflora,38.4746518734452,412.390791531652,141.132237035781,647.160029842053,143.841242827475,268.549548704177,69.5367235025469,9.81251015718271,206.195395765826,124.986420110799,111.805091740098,0.6
2933,Ash,Fraxinus excelsior,27.1522135367832,399.213885958306,437.01383520849,412.953531066887,409.42298296839,-10.2090970100835,72.2789817803188,7.99531166263919,199.606942979153,140.460543108638,256.035265838727,0.67
2934,Magnolia,Magnolia grandiflora,21.2622057910069,267.554012266919,88.5531123774126,675.415525434073,321.709583029151,-54.1555707622319,45.3754484764169,7.05340190142374,133.77700613346,96.6910358495079,843.132761109155,0.6
2935,Redwood,Sequoia sempervirens,22.2482017261653,1619.0447113011,276.476360980887,554.455687396694,155.19363693893,1463.85107436217,41.8974980468588,5.57824246228629,809.522355650552,169.307441229466,728.834862401709,0.48
2936,Oak,Quercus robur,39.0999475130062,1611.31584306713,408.715481648687,186.810309928842,166.460151299834,1444.8556917673,59.7804157474498,12.6283033004495,805.657921533566,165.668112288695,712.152614165097,0.7
2937,Hemlock,Tsuga canadensis,30.5982872587303,959.82809017878,111.967670738231,947.927686583716,240.743708014488,719.084382164292,43.8083419200099,3.64605370829879,479.91404508939,189.2725805589,137.484086316545,0.45
2938,Maple,Acer saccharum,25.8192010894276,213.658422627486,369.053638435435,648.535888048355,412.383389696479,-198.724967068993,56.1269768454235,10.220347556583,106.829211313743,23.5278196656145,108.242703520227,0.71
2939,Cypress,Cupressus sempervirens,20.1196940107695,1151.62801630795,486.710363065358,542.693056818098,260.394745729864,891.233270578086,41.9621527491237,4.65770210627291,575.814008153975,40.960022280924,101.690852001775,0.47
2940,Locust,Robinia pseudoacacia,23.7036885681842,1789.22117750626,74.9027666402981,502.339845953975,66.0698581859469,1723.15131932031,58.0075692444532,3.17859200795029,894.61058875313,170.715600389522,703.862044366542,0.69
2941,Cherry,Prunus avium,27.1169254578393,1793.60562523361,105.737520295661,532.680388225708,155.051229074597,1638.55439615902,42.224222307706,9.58836937989889,896.802812616806,77.2158792405389,91.0654765204526,0.72
2942,Walnut,Juglans regia,21.9179354960991,953.491153079085,118.064831430092,190.241604892071,285.348192714155,668.14296036493,55.1142816273759,6.70135347606569,476.745576539543,46.7530177976005,63.2051450083964,0.61
2943,Magnolia,Magnolia grandiflora,29.540776142759,1482.48532626312,445.073913540691,432.845727226231,282.308421544731,1200.17690471839,56.7065969476688,4.08092210851149,741.242663131561,167.412556402851,835.838623926975,0.6
2944,Magnolia,Magnolia grandiflora,32.5916433833906,1957.47931080405,463.996049698908,146.445925696753,413.572565726936,1543.90674507711,64.0524247814069,13.564971749959,978.739655402023,10.6853883480653,610.942816257011,0.6
2945,Locust,Robinia pseudoacacia,22.2505014668462,1998.84196263738,311.744165157434,713.452096655965,25.1428170502186,1973.69914558716,52.1560625359261,6.3358539477848,999.42098131869,95.5500020459294,776.924596191384,0.69
2946,Hemlock,Tsuga canadensis,21.7895184237016,1535.87478213012,117.352118664421,642.291743541136,70.099513232708,1465.77526889741,66.9722040126372,5.91102974941585,767.937391065061,90.9582071774639,300.63071398763,0.45
2947,Redwood,Sequoia sempervirens,24.0840938095639,1665.31542874873,366.024168063886,336.242570355535,169.012744240463,1496.30268450826,52.1562481501469,8.73251486796294,832.657714374363,169.760147435591,467.193622968625,0.48
2948,Redwood,Sequoia sempervirens,23.5363112635326,1621.31696448196,338.971722519491,964.827526069712,165.064033232629,1456.25293124933,61.3156917130126,3.82219617075899,810.658482240979,67.7891998388804,252.06075651804,0.48
2949,Ash,Fraxinus excelsior,33.762792408843,1170.21915090736,311.976160190534,810.074680566322,455.919978581369,714.299172325991,64.131892084148,8.47277084489666,585.10957545368,113.4966344852,399.562253430486,0.67
2950,Maple,Acer saccharum,23.4491018205238,1086.91377260257,21.6089447867125,459.877960989252,367.586849443614,719.326923158951,40.8616786281904,4.21517734577465,543.456886301283,121.373864784837,902.627844456583,0.71
2951,Magnolia,Magnolia grandiflora,23.0164968044835,386.686644214205,261.874821255915,166.862029279582,361.887225359678,24.7994188545272,42.481294887342,5.44393720349108,193.343322107103,21.4365876535885,304.707058775239,0.6
2952,Cherry,Prunus avium,34.9543178836505,1062.0020852657,243.273395334836,781.599471857771,363.872833848,698.129251417704,74.2550047773153,14.1865560369518,531.001042632852,86.5886092465371,774.722578295041,0.72
2953,Locust,Robinia pseudoacacia,20.8431809830147,227.191814268008,391.396380204242,511.172471079044,63.6480683088303,163.543745959178,58.1856755311318,5.42717582795351,113.595907134004,76.2700418638997,187.877025606576,0.69
2954,Fir,Abies alba,28.0910123568617,1389.15516505949,488.39033190161,485.633978701662,27.7415116876364,1361.41365337186,64.5031666035614,10.7117618839922,694.577582529746,60.254496273119,60.5029990663752,0.42
2955,Cypress,Cupressus sempervirens,22.1477783455362,1017.77731534094,146.342377914116,832.609995920211,114.778286516666,902.99902882427,62.2655160800021,4.8044713225967,508.888657670468,191.941345392261,369.640645768959,0.47
2956,Cherry,Prunus avium,35.4296722753789,1683.92638543155,45.9155333205126,885.854581545573,76.058078110218,1607.86830732133,74.4690602244569,10.2558296599312,841.963192715775,123.619388411753,487.087317905389,0.72
2957,Pine,Pinus sylvestris,30.5521781243092,982.278301916085,481.846149305347,695.842639589682,137.988911420107,844.289390495978,40.819960607156,7.02117348177313,491.139150958043,79.8688456858508,927.276557625737,0.45
2958,Larch,Larix decidua,26.0612410294068,740.516830910929,91.6111654252745,467.488756042439,287.174264639616,453.342566271313,59.6509354571141,6.31682489270611,370.258415455464,30.6065360829234,430.176147620659,0.59
2959,Poplar,Populus tremula,34.4437568054285,1519.88718139473,407.168058992829,986.78839582717,269.776505567133,1250.1106758276,51.0362191736757,7.20506396787076,759.943590697367,78.738859614823,934.340127278119,0.42
2960,Beech,Fagus sylvatica,28.3817228954667,172.009801142849,21.2268727342598,107.230134273414,161.764123104513,10.2456780383363,50.5857562593554,9.47893289243151,86.0049005714245,64.1922559519298,243.863653717563,0.67
2961,Cypress,Cupressus sempervirens,27.102197462399,164.756182488054,27.8261048253626,302.832088444848,94.8693785443902,69.8868039436638,55.7975149950573,3.06375711684678,82.378091244027,133.129034654703,71.113289007917,0.47
2962,Oak,Quercus robur,22.5796194664655,1387.23329710774,432.684389387723,465.662865363993,332.75863930583,1054.47465780191,42.2297457570196,4.91838039783726,693.616648553871,143.25080875773,544.104847859126,0.7
2963,Cherry,Prunus avium,23.0218333471117,1269.0316244727,377.484765846748,738.46332373796,107.079493813217,1161.95213065948,47.0893209324427,3.03473620176346,634.51581223635,85.8070395118557,617.75432897266,0.72
2964,Ash,Fraxinus excelsior,38.4320947881948,830.448674457148,202.521727122366,203.855841595214,149.943816289306,680.504858167842,73.1816831213908,13.8321053452428,415.224337228574,38.2656116317958,370.926079433411,0.67
2965,Redwood,Sequoia sempervirens,35.105016181554,281.758301891387,320.718027546536,976.266294869129,108.847886621952,172.910415269434,73.1482970684426,6.87264834834061,140.879150945693,161.671090649907,840.100870642345,0.48
2966,Fir,Abies alba,32.1718289924041,1888.64123588428,150.619167329278,748.966584471054,263.91096316278,1624.7302727215,61.4516054837743,5.08560621037257,944.32061794214,123.308022534475,535.740730911493,0.42
2967,Locust,Robinia pseudoacacia,31.9053387842623,1750.65296653192,255.709519698285,278.088252898306,185.989720262587,1564.66324626934,55.4528312767162,10.8194790555845,875.326483265962,173.860111371614,194.088727864437,0.69
2968,Birch,Betula pendula,26.0808630908853,1440.89303722139,278.678777271416,915.172693296336,466.315914727747,974.577122493647,67.2726687728773,6.44851182722761,720.446518610697,98.6526966071688,247.964070958551,0.67
2969,Yew,Taxus baccata,20.7733113790707,461.153045948595,296.847038981505,340.880112838931,23.0409883335233,438.112057615072,41.3244986147634,5.7012638323481,230.576522974297,87.4092162935995,853.340416308492,0.64
2970,Larch,Larix decidua,21.472754852383,365.859846421517,321.357565927319,158.605053683277,338.333634100854,27.526212320663,45.5087944170052,3.32679216140039,182.929923210759,88.9830325171351,106.512759148609,0.59
2971,Spruce,Picea abies,29.7206502793689,1499.44584101904,290.097179857548,327.337269345298,482.776267342269,1016.66957367677,85.2613141466123,11.5578978145342,749.722920509521,145.231138539966,333.880137931556,0.43
2972,Beech,Fagus sylvatica,35.280585807696,1463.76376042608,118.108134183567,406.799577968195,24.8326862975955,1438.93107412849,41.8904935378241,3.34181949465587,731.881880213041,183.496302780695,203.741227812134,0.67
2973,Hemlock,Tsuga canadensis,33.203543186568,1236.61252034362,24.483296519611,320.124418940395,188.064076006413,1048.54844433721,74.2155110189691,15.8528337154459,618.306260171812,93.3705188962631,236.186933028512,0.45
2974,Ash,Fraxinus excelsior,37.2939493157739,166.055263741873,98.7047957652248,997.868035791907,200.692933499813,-34.6376697579399,65.5993962454936,7.29552623196907,83.0276318709366,124.742771014571,628.562405332923,0.67
2975,Birch,Betula pendula,30.6192355472592,1754.79627123568,377.775544328615,397.148195910268,300.08653730154,1454.70973393414,56.1197564025724,11.8645523002746,877.398135617841,161.078148689121,323.468609410338,0.67
2976,Hemlock,Tsuga canadensis,24.2979343019901,115.126882237382,430.456668369006,856.847447308246,413.338507004082,-298.2116247667,43.872715225622,4.31004222708251,57.5634411186911,199.659800441004,282.658764906228,0.45
2977,Larch,Larix decidua,27.9076740084359,127.268137922511,375.647370619699,207.453955837991,64.1644639521837,63.1036739703268,44.6675596867979,3.14495341722789,63.6340689612553,101.007341360673,267.527975142002,0.59
2978,Cedar,Cedrus libani,28.3984471935471,141.609805449843,72.7060948591679,99.3936349754222,421.701045744121,-280.091240294278,51.5382299859232,3.92277894053795,70.8049027249217,130.800880570896,783.02883283468,0.56
2979,Hemlock,Tsuga canadensis,33.633533444947,1770.3714290401,224.200722728856,837.669871142134,49.9563692882657,1720.41505975183,58.3498799009869,10.0309623651485,885.185714520048,22.7820266946219,591.654984396882,0.45
2980,Cherry,Prunus avium,36.724441401541,677.688038581982,472.538488502614,234.245353366714,120.123276859522,557.56476172246,83.6718158384099,7.19143617234734,338.844019290991,85.6045013316907,884.561324422248,0.72
2981,Fir,Abies alba,38.3827119506249,1294.8925192235,294.659059490077,263.725199922919,447.840011902153,847.05250732135,57.2813719457865,12.5700075778723,647.446259611752,107.357473408338,285.99731217837,0.42
2982,Cypress,Cupressus sempervirens,53.0693852319579,1068.87173997238,389.14111972088,317.816621775273,379.614314325154,689.257425647229,98.3908133850458,19.0075291677308,534.435869986191,188.548453724943,986.449272220489,0.47
2983,Walnut,Juglans regia,43.2176275765794,1924.14224797394,324.865254156757,976.228098827414,483.707053102553,1440.43519487139,95.0251020019879,13.1933296271877,962.071123986971,126.571860839613,962.599657580722,0.61
2984,Locust,Robinia pseudoacacia,20.3416157023857,486.939633102156,123.035523286089,886.684414965566,145.726245678961,341.213387423195,57.9350996128363,6.04163061094591,243.469816551078,162.886139948387,967.810842965264,0.69
2985,Redwood,Sequoia sempervirens,21.2190651130161,213.431709096767,256.642503915355,872.943174792454,195.91901563108,17.5126934656873,49.5135981144236,5.64321579922883,106.715854548384,29.2494779778644,941.797235049307,0.48
2986,Poplar,Populus tremula,29.9286923235037,452.706552203745,212.433493046556,368.814417067915,457.75383785367,-5.04728564992547,48.4129848238898,5.00027186001195,226.353276101872,144.502340015024,693.761036160868,0.42
2987,Poplar,Populus tremula,21.8948017943216,1941.94666598924,477.784024535213,453.251996962354,360.048821084201,1581.89784490503,48.5258965336371,7.42019767874475,970.973332994618,141.833441494964,767.207312164828,0.42
2988,Hemlock,Tsuga canadensis,29.868924273276,1789.47435808368,117.126443709712,734.47594010504,150.362298116088,1639.11205996759,46.731536150548,6.51911782380679,894.73717904184,68.691073844675,183.169303799514,0.45
2989,Cedar,Cedrus libani,23.8615819601513,386.77191438619,329.5147834206,986.39466461027,356.520133167505,30.2517812186852,52.4907420247699,6.69053366906932,193.385957193095,184.987916592509,413.44259766629,0.56
2990,Larch,Larix decidua,24.3673516331217,1756.82835639454,47.5167208514176,344.290433323476,150.200804769993,1606.62755162455,41.2502038771405,3.72078373654141,878.414178197272,67.7585724461824,332.506231719162,0.59
2991,Magnolia,Magnolia grandiflora,29.4408264543951,1065.02511666622,368.935519128572,564.919118606485,102.097593210638,962.927523455583,71.4399679327316,10.9003392378952,532.51255833311,82.8626023535617,588.616073608864,0.6
2992,Oak,Quercus robur,39.6555214735753,183.814457873814,57.3205533856526,517.521025694441,210.818782262504,-27.0043243886903,88.3723892241399,11.4819676799423,91.9072289369069,138.224286243785,564.655383769423,0.7
2993,Cedar,Cedrus libani,28.5977420094356,333.233457128517,387.155466706026,353.878347377758,460.937178507447,-127.70372137893,63.1547521866813,6.398279073409,166.616728564259,162.279480944853,837.216037756298,0.56
2994,Cedar,Cedrus libani,21.3614069406011,1506.70434574131,202.518687387928,61.6402535000816,189.278882220387,1317.42546352092,56.5108378391769,5.81771876130272,753.352172870655,95.5368914152496,886.336542002391,0.56
2995,Walnut,Juglans regia,27.3426156270721,1053.35522603709,284.169592401013,994.698436523322,87.5036386400461,965.851587397046,51.4480411754759,7.26204134469685,526.677613018546,38.5402211430483,457.986132951919,0.61
